,Unnamed: 0,Unnamed: 0.1,overall,verified,reviewTime,reviewerID,asin,style,reviewerName,reviewText,summary,unixReviewTime,vote,image,ranks,readability,solutions
672,672,672,5.0,True,"06 8, 2017",A9C9408H23DRM,B0058YEJ5K,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Hyper Jade/Mtlc Silver/Hyper Turq'}",Nena,Beautiful I love them comfy,Five Stars,1496880000,,,"[('I', 0.0), ('them', 0.0)]",66.40000000000003,undec
673,673,673,1.0,True,"06 5, 2017",A3T9CL6JYWAP40,B0058YEJ5K,"{'Size:': ' 8.5 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Stacie,I've not even had them a month and the bottom is coming off. I'm not happy!,Falling apart already!!,1496620800,,,"[('the bottom', 0.10714889610664798), ('I', 0.0), ('them', 0.0)]",92.965,undec
674,674,674,5.0,True,"06 2, 2017",A3W0GO31B8Y2KE,B0058YEJ5K,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Kristin Swearengen,Love them! Fit exactly as expected in length and width! I would definitely buy these again.,Five Stars,1496361600,,,"[('width', 0.29845549710341956), ('length', 0.21942880086547573), ('I', 0.0), ('them', 0.0), ('these', 0.0)]",79.80916666666668,undec
675,675,675,5.0,True,"05 30, 2017",A3GQXGVAIH5EU4,B0058YEJ5K,"{'Size:': ' 7 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Hailey Lapp,Great shoes,Five Stars,1496102400,,,"[('Great shoes', 0.4714045207910316)]",120.205,undec
676,676,676,5.0,True,"05 30, 2017",A14LVJDMDABMML,B0058YEJ5K,"{'Size:': ' 10 B(M) US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",Chris,"My second pair, love the fit, light weight and great support.",love the fit,1496102400,,,"[('great support', 0.31688183319925656), ('light weight', 0.23713474573709195), ('second', 0.11048163870988659), ('My second pair', 0.0834726982382997), ('the fit', 0.07418687961485536)]",95.68818181818185,undec
677,677,677,4.0,True,"05 29, 2017",AJWKZNI5VHW86,B0058YEJ5K,"{'Size:': ' 9 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Carol-Anne Quinn,I have wide feet and these were too narrow but very nice looking.,Nike,1496016000,,,"[('wide feet', 0.2199795725212114), ('I', 0.0), ('these', 0.0)]",89.51692307692309,undec
678,678,678,3.0,True,"05 25, 2017",A3J4XAGMLTHFHZ,B0058YEJ5K,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Susan,Ugh... way to large - is this for a man?,Nope,1495670400,,,"[('way', 0.20689317112652528), ('Ugh', 0.18263162765420737), ('a man', 0.15515603476034961), ('this', 0.0)]",113.10000000000002,undec
679,679,679,5.0,True,"05 22, 2017",A12FBA7DCFE5W7,B0058YEJ5K,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Julia,The shoe fit has expected. It is comfortable.,It is comfortable.,1495411200,,,"[('The shoe fit', 0.1581302288312871), ('It', 0.0)]",75.87500000000001,undec
680,680,680,5.0,True,"05 22, 2017",A2ZE58RF22658T,B0058YEJ5K,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Dcf42,"They fit great, look great, are quite comfortable and are just what I was looking for!",Perfect cross trainers,1495411200,,,"[('I', 0.0), ('They', 0.0), ('just what', 0.0)]",84.845,undec
681,681,681,5.0,False,"05 19, 2017",AT7UEQ7UJB0RU,B0058YEJ5K,"{'Size:': ' 7.5 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",J.T.,"Super comfy, true Size , I use them for boot Camp,  cross fit and they are great , absolutely recommended it.",Great training shoes,1495152000,2.0,"['https://images-na.ssl-images-amazon.com/images/I/714tarywrwL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/718Y-qb+NUL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/81mJY5XtKRL._SY88.jpg']","[('boot Camp', 0.20122315003292307), ('fit', 0.1712718259245785), ('I', 0.0), ('it', 0.0), ('them', 0.0), ('they', 0.0)]",72.32500000000003,undec
682,682,682,5.0,False,"05 19, 2017",AT7UEQ7UJB0RU,B0058YEJ5K,"{'Size:': ' 10 B(M) US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",J.T.,"Love them absolutely comfortable. I'm very picky with sneakers and this ones for the price are great I use them for cross fit , boot camp & they work great . The sole is very flexible , true size . I have a wide feet and they fit perfectly. Very nice looking Great sneakers.",Amazing training Sneakers.,1495152000,4.0,"['https://images-na.ssl-images-amazon.com/images/I/71v+pR+F9YL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71wI75LkECL._SY88.jpg', 'https://images-na.ssl-images-amazon.com/images/I/71dpEwMzFpL._SY88.jpg']","[('cross fit , boot camp', 0.14574821205089644), ('Very nice looking Great sneakers', 0.1320409351056261), ('sneakers', 0.12224242790967792), ('very flexible , true size', 0.047114847876349654), ('the price', 0.04471786695831079), ('a wide feet', 0.04314213490126906), ('this ones', 0.03947398721769083), ('The sole', 0.022590881119108962), ('I', 0.0), ('them', 0.0), ('they', 0.0)]",82.93697959183675,undec
683,683,683,4.0,True,"05 18, 2017",A10WPKF2VH1JWY,B0058YEJ5K,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",J. Mitchell,Wife happy with fit.,HIIT shoes,1495065600,,,"[('fit', 0.3608563763907034), ('Wife', 0.22224963089524252)]",97.025,undec
684,684,684,4.0,True,"05 15, 2017",A2ABEGA0S52R5E,B0058YEJ5K,"{'Size:': ' 8 B(M) US', 'Color:': ' Grey'}",Katie Yockey,They run big. Order a full size smaller.,Four Stars,1494806400,,,"[('a full size', 0.1371180636714719), ('They', 0.0)]",107.6,undec
685,685,685,3.0,True,"05 10, 2017",ADD8OMIBXZ89G,B0058YEJ5K,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Gwen F.,"Super light and very comfortable. I'm a runner and they lack a bit in arch support, so the soles of my feet are a sore. I'm going to add an insert to try fix the problem.",Lack support but overall good shoe,1494374400,,,"[('arch support', 0.16088709356961922), ('Super light', 0.1175499995958787), ('the problem', 0.08003586344973337), ('my feet', 0.06876168754576509), ('the soles', 0.06136636971195816), ('an insert', 0.04745823999110468), ('a runner', 0.036980458845028534), ('I', 0.0), ('they', 0.0)]",84.20500000000001,undec
686,686,686,5.0,True,"05 7, 2017",A1P2JWDZ4SFW78,B0058YEJ5K,"{'Size:': ' 6.5 B(M) US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",ND,"Just because they are white, they do need a washing regularly but I have received many compliments on how pretty these white and pink shoes are. Extremely good Nike quality. Highly recommended.",Adorable shoes,1494115200,,,"[('many compliments', 0.2083362061916314), ('these white and pink shoes', 0.1187893528850628), ('Nike', 0.10910346336530989), ('Extremely good Nike quality', 0.10509140053141845), ('a washing', 0.06004734490300179), ('I', 0.0), ('they', 0.0)]",61.17708333333337,undec
687,687,687,5.0,True,"05 6, 2017",AI4KO5XDRKDFR,B0058YEJ5K,"{'Size:': ' 9.5 D Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Ms. Trainer,Arrived in time. Fit as exoected. They take some breaking in but I wore them 2 days in a row for more than five hours per day.,Wide sneaker for wide feet,1494028800,,,"[('day', 0.2745392500779004), ('more than five hours', 0.10802068162221345), ('time', 0.10508535247269644), ('a row', 0.07867647202984414), ('some breaking', 0.0485368452303984), ('I', 0.0), ('They', 0.0), ('them', 0.0)]",105.98375,undec
688,688,688,5.0,True,"05 5, 2017",A24DSR6Y3A08QM,B0058YEJ5K,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",Luiza A.,I've been using these to exercise and they are nice a roomy and allow my feet to breath. Also love the colors.,I've been using these to exercise and they are nice a roomy and allow my feet to breath,1493942400,,,"[('breath', 0.2585669211141932), ('my feet', 0.09161355136390636), ('the colors', 0.07079723126842878), ('I', 0.0), ('these', 0.0), ('they', 0.0)]",87.99727272727276,undec
689,689,689,5.0,True,"05 3, 2017",A1E4Y7BABMEA03,B0058YEJ5K,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",KV,Comfortable from the start and very light.,Five Stars,1493769600,,,"[('the start', 0.12254003073616891)]",66.7871428571429,undec
690,690,690,5.0,True,"05 3, 2017",AJDX5KE665V0K,B0058YEJ5K,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Msmatt,As expected.,Five Stars,1493769600,,,[],77.90500000000002,undec
691,691,691,4.0,True,"05 2, 2017",A1SR58S4CXKU5G,B0058YEJ5K,"{'Size:': ' 6.5 B(M) US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",Leslie Marks,"Lightweight, comfortable, supportive. Very happy I bought these shoes for working out.",Great training shoes,1493683200,,,"[('these shoes', 0.08813371265126334), ('I', 0.0)]",52.69500000000002,undec
692,692,692,5.0,True,"05 1, 2017",A3D71DQPAAI6O4,B0058YEJ5K,"{'Size:': ' 6.5 B(M) US', 'Color:': ' Pink Blast/Stealth/Hyper Pink/White'}",Deanna S. Beres,"I love these and have them in a light blue too. Very light weight, airy, and comfortable.",Five Stars,1493596800,,,"[('a light blue', 0.13759274478855918), ('Very light weight', 0.1226948727480182), ('I', 0.0), ('them', 0.0), ('these', 0.0)]",88.72514705882354,undec
693,693,693,5.0,True,"04 28, 2017",AASAT3YLO3WTB,B0058YEJ5K,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/Wolf Grey/White/Pink'}",Rerch,good quality,Five Stars,1493337600,,,"[('good quality', 0.4714045207910316)]",35.60500000000002,undec
694,694,694,4.0,True,"04 27, 2017",A1RNS06YMZXM0K,B0058YEJ5K,"{'Size:': ' 7.5 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Amazon Customer,Very comfortable sneakers and I also like the way it fits.,Four Stars,1493251200,,,"[('Very comfortable sneakers', 0.1500513316982913), ('the way', 0.09801311943624558), ('I', 0.0), ('it', 0.0)]",70.50704545454548,undec
695,695,695,4.0,True,"04 27, 2017",A21SV1XYXF2GK,B0058YEJ5K,"{'Size:': ' 7 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Morgan Slimskey,"Purchased to wear for weightlifting and Zumba. Zumba trial was last night, and they were great! Super comfortable, good ventilation! Not too much padding, very minimalist, which is just what I wanted",and they were great! Super comfortable,1493251200,,,"[('last night', 0.20026438347779063), ('Zumba trial', 0.18747763994614422), ('Zumba', 0.1582509381651785), ('weightlifting', 0.11634830935329019), ('Super comfortable, good ventilation', 0.07315816718736158), ('very minimalist', 0.05373898217990395), ('Not too much padding', 0.047177999805751596), ('I', 0.0), ('just what', 0.0), ('they', 0.0), ('which', 0.0)]",63.88375000000002,undec
696,696,696,5.0,True,"04 26, 2017",A17DW041T4X7TJ,B0058YEJ5K,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Anne M. Guss,Comfortable and lightweight.,Five Stars,1493164800,,,[],6.390000000000015,undec
697,697,697,5.0,True,"04 25, 2017",A14TS9PCRLLWEG,B0058YEJ5K,"{'Size:': ' 9 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Lynda J. Ottey,"I love these shoes my second pair of 40 plus $ shoes and they both have certainly out done the $100 K-swiss that I'm looking to return . The shoes are extremely comfortable, all my clients love them, just wish they came in more colors.",I love these shoes my second pair of 40 plus $ ...,1493078400,,,"[('more colors', 0.21089404085283198), ('second', 0.09835052432335893), ('my second pair', 0.07430725708854323), ('The shoes', 0.05829687592688111), ('these shoes', 0.05829687592688111), ('40 plus $ shoes', 0.03469478528758202), ('all my clients', 0.03364997125298603), ('100', 0.0), ('40 plus $', 0.0), ('I', 0.0), ('both', 0.0), ('them', 0.0), ('they', 0.0)]",86.01608695652176,undec
698,698,698,4.0,True,"04 24, 2017",A2ZMHBMNYFXOX7,B0058YEJ5K,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Juliana,"They fit as expected and perfect for training, the shoelaces are a little bit too long. Other than that these shoes are as I expected them !",They fit as expected and perfect for training,1492992000,,,"[('training', 0.1667007519974621), ('the shoelaces', 0.08359365786725466), ('these shoes', 0.05584806943383071), ('I', 0.0), ('They', 0.0), ('them', 0.0)]",83.0092307692308,undec
699,699,699,5.0,True,"04 24, 2017",A1K0VEMIB5QF7I,B0058YEJ5K,"{'Size:': ' 7 B(M) US', 'Color:': ' Grey'}",Amazon Customer,Extremely well fitting and light weight,Five Stars,1492992000,,,"[('light weight', 0.4222743726977399)]",73.84500000000001,undec
700,700,700,5.0,True,"04 20, 2017",A135KOM855ZA5,B0058YEJ5K,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Perfect,Five Stars,1492646400,,,[],36.62000000000003,undec
701,701,701,5.0,True,"04 19, 2017",A2IAB9QOQH3IA6,B0058YEJ5K,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Love them,Five Stars,1492560000,,,"[('them', 0.0)]",120.205,undec
702,702,702,5.0,False,"04 18, 2017",A3S1CGGMXE41RR,B0058YEJ5K,"{'Size:': ' 8 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",AA - Amazon Addicted!!,"I love these shoes and have worn them for a long time. That are comfy, thinner on the top & sole and are very cute!",Very Good For Everyday,1492473600,,,"[('a long time', 0.13916408556291124), ('the top', 0.06518637719836425), ('these shoes', 0.0575423021356044), ('I', 0.0), ('That', 0.0), ('them', 0.0)]",99.48,undec
703,703,703,5.0,True,"04 17, 2017",A3B4FM5VE99X4P,B0058YEJ5K,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Candace,Fast shipping and turned out as expected. Couldn't be happier.,Great shoes,1492387200,,,"[('Fast shipping', 0.244393376394371)]",91.78000000000004,undec
704,704,704,5.0,True,"04 15, 2017",AKJVCU7H1KDWI,B0058YEJ5K,"{'Size:': ' 6 B(M) US', 'Color:': ' black'}",madison,I have been wearing for a solid week during my work outs & they are great for comfort and they are light weight.,Love these shoes,1492214400,,,"[('light weight', 0.3029955369418653), ('comfort', 0.17743725822400744), ('my work outs', 0.10796674338862759), ('a solid week', 0.08671393803592888), ('I', 0.0), ('they', 0.0)]",84.52318181818181,undec
705,705,705,5.0,True,"04 14, 2017",AFD4WKNPLPS3I,B0058YEJ5K,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Love these shoes for circuit training.,Five Stars,1492128000,,,"[('circuit training', 0.39309699602751175), ('these shoes', 0.09555986243471574)]",87.94500000000002,undec
706,706,706,4.0,True,"04 11, 2017",A36GUL3Z65YSIP,B0058YEJ5K,"{'Size:': ' 11 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",J. washington,Super comfortable. I joined Cross Fit and this is the perfect shoe.,Super comfortable. I joined Cross Fit and this is ...,1491868800,,,"[('Cross Fit', 0.23967685826606117), ('the perfect shoe', 0.1879265419994551), ('I', 0.0), ('this', 0.0)]",80.89500000000001,undec
707,707,707,5.0,True,"04 11, 2017",AT72GRKOXVE25,B0058YEJ5K,"{'Size:': ' 10 D - Wide', 'Color:': ' Cool Grey / Volt - Wolf Grey - Pure Platinum'}",Cristian Sosa,just do it :),Five Stars,1491868800,,,"[('it', 0.0)]",119.19000000000004,undec
708,708,708,5.0,True,"04 10, 2017",A2AEJ9NTLWD61V,B0058YEJ5K,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",Karen Mary Rowe,"Love these, comfortable, light weight, great fit.",Sooo comfortable,1491782400,,,"[('great fit', 0.3498759579292246), ('these, comfortable, light weight', 0.09418943399738616)]",78.87285714285717,undec
709,709,709,5.0,True,"04 10, 2017",AWEIW3G1E0MKO,B0058YEJ5K,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Cool Grey/Pure Platinum/White/Volt'}",Janie M,I love this show.,So happy.,1491782400,,,"[('this show', 0.18606416643214074), ('I', 0.0)]",118.175,undec
710,710,710,4.0,True,"04 10, 2017",A2IFCGU2IQ6KAV,B0058YEJ5K,"{'Size:': ' 11 B(M) US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",JCSurf,"The shoes are true to size. I am used to wearing running shoes so these have been an adjustment. Overall, the shoe is nice and provides well for my HIIT and Grit classes I take.",the shoe is nice and provides well for my HIIT and Grit classes ...,1491782400,,,"[('running shoes', 0.17579576817060918), ('HIIT', 0.13821581560149315), ('my HIIT and Grit classes', 0.09874267660509757), ('an adjustment', 0.06670581590018872), ('The shoes', 0.06601840979908921), ('the shoe', 0.06601840979908921), ('I', 0.0), ('these', 0.0)]",88.63904761904763,undec
711,711,711,5.0,True,"04 8, 2017",A2AGT9INDKDK6B,B0058YEJ5K,"{'Size:': ' 8.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Love them!  I ordered an 8.5 because I usually wear that size but these are a bit big. I wish I ordered an 8. They are really comfortable and I enjoy wearing them.,"Look amazing, runs slightly big.",1491609600,,,"[('that size', 0.0780980463167733), ('8', 0.0), ('8.5', 0.0), ('I', 0.0), ('They', 0.0), ('them', 0.0), ('these', 0.0)]",91.2133823529412,undec
712,712,712,4.0,True,"04 5, 2017",A2Q6OH5LUQXPFV,B0058YEJ5K,"{'Size:': ' 10 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Amazon Customer,Very comfortable.,Four Stars,1491350400,,,[],-48.994999999999976,undec
713,713,713,5.0,True,"04 5, 2017",ADLAYE3PNYFJM,B0058YEJ5K,"{'Size:': ' 9 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",Rosi B.,Very nice shoes.  Comfortable.,Five Stars,1491350400,,,"[('Very nice shoes', 0.21509588120475331)]",68.93750000000003,undec
714,714,714,5.0,True,"04 4, 2017",AZ7LUSY20ZFSC,B0058YEJ5K,"{'Size:': ' 10 B(M) US', 'Color:': ' White/Hyper Pink/Pure Platinum/Wolf Grey'}",Maria Morales,Very comfortable. I love wearing them.,Five Stars,1491264000,,,"[('I', 0.0), ('them', 0.0)]",48.690000000000026,undec
715,715,715,5.0,True,"04 2, 2017",A1L7TD1CZQDK6R,B0058YEJ5K,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Wolf Grey/Platinum/White/Crimson'}",corinnehoffman,Great fit so comfortable love them!!!!!,Five Stars,1491091200,,,"[('them', 0.0)]",73.84500000000001,undec
716,716,716,4.0,True,"03 30, 2017",A3T1O294HJJTUH,B0058YEJ5K,"{'Size:': ' 9.5 B(M) US', 'Color:': ' Black/White/Anthracite/Stealth'}",SmartMonkey,A nice lightweight shoe. Not a lot of cushion so I wouldn't run long distances in them.,Decent little shoe for the price.,1490832000,,,"[('long distances', 0.3040521799154954), ('A nice lightweight shoe', 0.1465176618914155), ('cushion', 0.14435241439079785), ('I', 0.0), ('them', 0.0)]",93.70161764705884,undec
717,717,717,5.0,True,"03 29, 2017",A3EOYFVP68048C,B0058YEJ5K,"{'Size:': ' 7.5 B(M) US', 'Color:': ' Cool Grey/Volt/Pure Platinum'}",Judy,I really love these shoes.  They are attractive and very comfortable.  They work well for my daily workout and fit well.,Attractive and fit well,1490745600,,,"[('daily', 0.15593030311722006), ('my daily workout', 0.12141055484931315), ('these shoes', 0.08647221312544862), ('I', 0.0), ('They', 0.0)]",85.0272463768116,undec
